Set,color,num_critic_for_reviews,duration,gross,movie_title,num_voted_users,facenumber_in_poster,num_user_for_reviews,language,content_rating,budget,title_year,imdb_score,aspect_ratio,num_Key_words,movies_made,main_genre,num_genre,num_top_actors,num_pop_actors
train,1,181,120,66002193,AllegiantÂ ,44296,3,144,English,PG13,110000000,2016,5.8,2.35,3,6,Action,5,1,0
train,1,125,105,71017784,The Smurfs 2Â ,27257,3,59,English,PG,105000000,2013,5.4,1.85,4,6,Adventure,5,0,0
train,1,79,121,48068396,Speed 2: Cruise ControlÂ ,60573,0,248,English,PG13,160000000,1997,3.7,2.35,0,5,Action,4,0,0
train,1,354,129,134520804,Live Free or Die HardÂ ,336235,1,782,English,PG13,110000000,2007,7.2,2.35,2,2,Action,3,1,0
train,1,188,120,24004159,Around the World in 80 DaysÂ ,68720,0,191,English,PG,110000000,2004,5.8,2.35,1,7,Action,3,1,0
train,0,174,165,58183966,AliÂ ,79186,1,386,English,R,107000000,2001,6.8,2.35,3,6,Biography,3,2,0
train,1,109,82,100446895,The Cat in the HatÂ ,36033,1,456,English,PG,109000000,2003,3.8,1.85,3,1,Adventure,4,1,0
train,1,225,115,144795350,"I, RobotÂ ",387632,1,789,English,PG13,120000000,2004,7.1,2.35,1,4,Action,4,2,0
train,1,228,97,104374107,The Princess and the FrogÂ ,89351,0,214,English,G,105000000,2009,7.1,1.85,1,3,Animation,5,0,0
train,1,257,136,35799026,The IslandÂ ,263329,1,899,English,PG13,126000000,2005,6.9,2.35,2,12,Action,5,3,1
train,1,175,127,101643008,Gone in Sixty SecondsÂ ,218341,1,498,English,PG13,90000000,2000,6.5,2.35,2,3,Action,3,3,0
train,1,265,171,187670866,GladiatorÂ ,982637,0,2368,English,R,103000000,2000,8.5,2.35,1,14,Action,3,1,0
train,1,252,145,132014112,Minority ReportÂ ,399651,0,1331,English,PG13,102000000,2002,7.7,2.35,2,24,Action,4,1,0
train,1,230,119,180011740,Planet of the ApesÂ ,177725,0,1368,English,PG13,100000000,2001,5.7,2.35,1,14,Action,4,0,0
train,1,210,153,204843350,Terminator 2: Judgment DayÂ ,744891,0,983,English,R,102000000,1991,8.5,2.35,3,6,Action,2,0,0
train,1,357,140,97030725,Public EnemiesÂ ,230931,1,585,English,R,100000000,2009,7,2.35,2,6,Biography,5,2,2
train,1,300,176,130127620,American GangsterÂ ,324671,0,458,English,R,100000000,2007,7.8,1.85,1,14,Biography,3,1,0
train,1,94,141,146282411,True LiesÂ ,190439,0,351,English,R,115000000,1994,7.2,2.35,3,6,Action,3,1,0
train,1,267,106,65452312,The Taking of Pelham 1 2 3Â ,149998,1,285,English,R,100000000,2009,6.4,2.35,1,10,Action,3,1,0
train,1,180,98,148383780,Little FockersÂ ,85531,10,152,English,PG13,100000000,2010,5.5,1.85,1,6,Comedy,2,1,1
train,1,265,116,119219978,The Other GuysÂ ,189806,2,316,English,PG13,100000000,2010,6.7,2.35,5,6,Action,3,2,0
train,1,81,115,101228120,EraserÂ ,84424,1,131,English,R,100000000,1996,6.1,2.35,1,5,Action,4,0,0
train,1,80,91,100117603,The Hunchback of Notre DameÂ ,102933,0,230,English,G,100000000,1996,6.9,1.78,0,2,Animation,5,1,0
train,1,141,78,89296573,The Emperor's New GrooveÂ ,128285,1,297,English,G,100000000,2000,7.3,1.66,0,3,Adventure,5,0,0
train,1,383,103,85017401,The Expendables 2Â ,246803,3,474,English,R,92000000,2012,6.7,2.35,1,8,Action,3,3,1
train,1,193,131,173005002,National TreasureÂ ,255447,0,692,English,PG,100000000,2004,6.9,2.35,1,7,Action,5,1,0
train,0,170,104,75030163,EragonÂ ,108076,0,1690,English,PG,100000000,2006,5.1,2.35,2,1,Action,4,1,0
train,1,203,102,107515297,EpicÂ ,85833,2,113,English,PG,100000000,2013,6.7,2.35,2,3,Adventure,4,1,0
train,1,321,103,67631157,The TouristÂ ,176598,0,374,English,PG13,100000000,2010,6,2.35,1,1,Action,3,2,1
train,1,174,121,66862068,End of DaysÂ ,89509,0,524,English,R,83000000,1999,5.7,2.35,2,2,Action,4,1,0
train,1,606,240,116866727,The Wolf of Wall StreetÂ ,780588,3,1138,English,R,100000000,2013,8.2,2.35,4,20,Biography,4,3,1
train,1,144,121,184031112,Batman ForeverÂ ,190786,4,539,English,PG13,100000000,1995,5.4,1.85,1,10,Action,3,0,0
train,1,192,129,54700065,Starship TroopersÂ ,221521,0,1049,English,R,105000000,1997,7.2,1.85,1,3,Action,3,0,0
train,1,188,101,55673333,Legend of the Guardians: The Owls of Ga'HooleÂ ,65785,1,160,English,PG,80000000,2010,7,2.35,1,7,Action,5,0,0
train,1,212,87,40198710,CatwomanÂ ,87451,0,660,English,PG13,100000000,2004,3.3,2.35,4,1,Action,5,0,0
train,1,245,101,72660029,HerculesÂ ,115687,0,269,English,PG13,100000000,2014,6,2.35,0,7,Action,2,1,0
train,1,127,95,38120554,Treasure PlanetÂ ,71527,0,217,English,PG,140000000,2002,7.1,1.5,1,3,Adventure,4,1,1
train,1,167,102,49392095,Land of the LostÂ ,52029,1,224,English,PG13,100000000,2009,5.4,1.85,2,3,Adventure,3,1,0
train,1,320,131,39292022,The Expendables 3Â ,127258,15,351,English,PG13,90000000,2014,6.1,2.35,3,1,Action,3,3,1
train,1,78,94,17010646,Son of the MaskÂ ,40751,0,239,English,PG,84000000,2005,2.2,1.85,1,2,Comedy,3,0,0
train,1,289,122,24985612,In the Heart of the SeaÂ ,71782,0,161,English,PG13,100000000,2015,7,1.85,1,12,Action,6,1,1
train,1,66,95,4411102,The Adventures of Pluto NashÂ ,20295,1,164,English,PG13,100000000,2002,3.8,1.85,0,3,Action,3,1,0
train,1,208,88,130174897,The Peanuts MovieÂ ,27918,0,155,English,G,99000000,2015,7.2,1.85,2,2,Adventure,4,0,0
train,1,97,110,10200000,The Spanish PrisonerÂ ,18697,0,263,English,PG,10000000,1997,7.3,1.85,4,2,Drama,3,0,0
train,1,202,130,202007640,The Mummy ReturnsÂ ,248045,5,890,English,PG13,98000000,2001,6.3,2.35,1,4,Action,4,2,0
train,1,233,216,77679638,Gangs of New YorkÂ ,314033,3,1166,English,R,100000000,2002,7.5,2.35,5,20,Crime,2,2,1
train,1,169,93,59475623,The Stepford WivesÂ ,49739,1,407,English,PG13,90000000,2004,5.2,1.85,1,7,Comedy,3,2,0
train,1,200,152,108638745,Black Hawk DownÂ ,292022,0,1103,English,R,92000000,2001,7.7,2.35,0,14,Drama,3,1,0
train,1,255,85,86897182,The CampaignÂ ,106790,0,177,English,R,95000000,2012,6.2,1.85,1,7,Comedy,1,1,0
train,1,221,146,95328937,Sex and the City 2Â ,59581,4,293,English,R,100000000,2010,4.3,1.85,3,1,Comedy,3,0,0
train,1,82,89,50802661,The Road to El DoradoÂ ,58300,1,139,English,PG,95000000,2000,6.9,1.85,2,2,Adventure,5,0,0
train,1,233,88,161317423,Ice Age: Continental DriftÂ ,145321,0,139,English,PG,95000000,2012,6.6,2.35,0,2,Adventure,4,1,1
train,1,343,105,201148159,CinderellaÂ ,103737,1,322,English,PG,95000000,2015,7,2.35,0,3,Drama,4,0,0
train,1,308,135,43982842,The Lovely BonesÂ ,125109,1,593,English,PG13,65000000,2009,6.7,2.35,0,5,Drama,3,0,0
train,1,328,192,377019252,The Lord of the Rings: The Return of the KingÂ ,1215718,2,3189,English,PG13,94000000,2003,8.9,2.35,1,5,Action,4,0,0
train,1,294,172,340478898,The Lord of the Rings: The Two TowersÂ ,1100446,1,2417,English,PG13,94000000,2002,8.7,2.35,0,5,Action,4,1,0
train,1,199,100,131144183,Lara Croft: Tomb RaiderÂ ,157016,1,824,English,PG13,115000000,2001,5.7,2.35,1,8,Action,4,1,0
train,1,529,105,176740650,Rise of the Planet of the ApesÂ ,403836,0,646,English,PG13,93000000,2011,7.6,2.35,0,2,Action,4,1,0
train,1,198,107,71148699,The Spiderwick ChroniclesÂ ,68935,0,125,English,PG,90000000,2008,6.6,2.35,2,6,Adventure,3,0,0
train,1,412,101,67344392,A Good Day to Die HardÂ ,165618,2,503,English,R,92000000,2013,5.3,1.85,2,3,Action,2,1,0
train,1,106,137,22406362,The AlamoÂ ,16832,0,267,English,PG13,107000000,2004,6,2.35,1,4,Drama,4,1,0
train,1,283,115,261437578,The IncrediblesÂ ,479166,0,815,English,PG,92000000,2004,8,2.35,3,5,Action,4,0,0
train,1,61,124,11000000,Cutthroat IslandÂ ,21102,3,169,English,PG13,98000000,1995,5.6,2.35,0,14,Action,3,0,0
train,1,175,98,250147615,Men in BlackÂ ,403014,0,289,English,PG13,90000000,1997,7.3,1.85,4,7,Adventure,5,2,0
train,1,191,82,245823397,Toy Story 2Â ,385871,2,515,English,G,90000000,1999,7.9,1.85,3,5,Adventure,5,1,0
train,1,316,98,81557479,UnstoppableÂ ,149947,1,326,English,PG13,100000000,2010,6.8,2.35,2,10,Action,2,2,0
train,1,127,90,226138454,Rush Hour 2Â ,160440,2,394,English,PG13,90000000,2001,6.6,2.35,0,7,Action,4,0,0
train,1,185,130,155370362,What Lies BeneathÂ ,98403,0,683,English,PG13,100000000,2000,6.6,2.35,2,13,Drama,5,1,0
train,1,191,90,124870275,Cloudy with a Chance of MeatballsÂ ,152601,1,156,English,PG,100000000,2009,7,2.35,0,3,Animation,4,0,0
train,1,188,94,196573705,Ice Age: Dawn of the DinosaursÂ ,166791,0,132,English,PG,90000000,2009,7,1.85,1,4,Action,5,0,0
train,1,362,114,58229120,The Secret Life of Walter MittyÂ ,236421,1,515,English,PG,90000000,2013,7.3,2.35,0,4,Adventure,5,1,0
train,1,181,94,125305545,Charlie's AngelsÂ ,145350,0,643,English,PG13,92000000,2000,5.5,2.35,3,6,Action,5,1,0
train,1,352,151,132373442,The DepartedÂ ,873649,0,2054,English,R,90000000,2006,8.5,2.35,1,20,Crime,3,2,1
train,1,143,88,120618403,MulanÂ ,171792,0,222,English,G,90000000,1998,7.5,1.66,4,1,Adventure,6,0,0
train,1,308,121,110416702,Tropic ThunderÂ ,307539,3,577,English,R,92000000,2008,7,2.35,2,4,Action,2,2,1
train,1,148,128,100012500,Die Hard with a VengeanceÂ ,299258,1,346,English,R,90000000,1995,7.6,2.35,5,9,Action,3,1,0
train,1,415,128,209019489,Sherlock HolmesÂ ,477300,3,621,English,PG13,90000000,2009,7.6,1.85,1,3,Action,5,1,1
train,1,1,141,42047857.462515935,Ben-HurÂ ,57,2,1,English,PG13,59900477.508205555,2016,6.1,2.35,0,3,Adventure,3,1,0
train,1,146,95,84037039,Atlantis: The Lost EmpireÂ ,72591,0,289,English,PG,120000000,2001,6.8,2.35,0,2,Action,6,0,0
train,1,269,121,83077470,ValkyrieÂ ,183247,0,440,English,PG13,75000000,2008,7.1,1.85,2,7,Drama,4,2,0
train,1,198,113,100018837,You Don't Mess with the ZohanÂ ,156348,0,380,English,PG13,90000000,2008,5.5,1.85,0,9,Action,2,1,0
train,1,253,106,78747585,PixelsÂ ,89770,0,342,English,PG13,88000000,2015,5.6,2.35,1,7,Action,4,2,1
train,1,281,146,78616689,A.I. Artificial IntelligenceÂ ,238747,0,2153,English,PG13,100000000,2001,7.1,1.85,1,24,Adventure,3,1,0
train,1,122,88,75817994,The Haunted MansionÂ ,32049,0,179,English,PG,90000000,2003,4.9,2.35,1,4,Comedy,5,0,0
train,1,159,150,100853835,ContactÂ ,200556,2,611,English,PG,90000000,1997,7.4,2.35,1,13,Drama,4,1,0
train,1,180,119,73209340,Hollow ManÂ ,101834,0,628,English,R,95000000,2000,5.7,1.85,1,3,Action,4,0,0
train,1,183,106,68558662,Percy Jackson: Sea of MonstersÂ ,86627,0,204,English,PG,90000000,2013,5.9,2.35,1,3,Adventure,3,0,0
train,1,157,117,65653758,Lara Croft Tomb Raider: The Cradle of LifeÂ ,102747,1,316,English,PG13,95000000,2003,5.5,2.35,3,5,Action,3,3,0
train,1,196,129,64685359,Now You See Me 2Â ,40862,6,139,English,PG13,90000000,2016,6.9,2.35,0,5,Action,6,1,0
train,1,64,116,61355436,The SaintÂ ,52136,0,184,English,PG13,68000000,1997,6.2,2.35,0,5,Action,5,0,0
train,1,181,114,60874615,Mission to MarsÂ ,60467,0,949,English,PG,90000000,2000,5.6,2.35,0,10,Adventure,3,1,0
train,1,240,96,143618384,RioÂ ,165333,0,186,English,G,90000000,2011,7,2.35,0,4,Adventure,5,1,0
train,1,93,132,58220776,Bicentennial ManÂ ,87785,0,362,English,PG,100000000,1999,6.8,1.85,0,7,Comedy,3,2,1
train,1,84,104,47474112,VolcanoÂ ,58227,0,181,English,PG13,90000000,1997,5.4,1.85,1,2,Action,4,1,0
train,1,66,111,42877165,The Devil's OwnÂ ,45602,0,114,English,R,86000000,1997,6.1,2.35,3,2,Action,4,2,0
train,1,166,129,37567440,Conan the BarbarianÂ ,113065,0,337,English,R,20000000,1982,6.9,2.35,1,3,Adventure,2,0,0
train,1,201,144,61644321,Cinderella ManÂ ,148238,0,529,English,PG13,88000000,2005,8,2.35,2,12,Biography,3,1,0
train,1,114,113,241688385,TwisterÂ ,144053,0,395,English,PG13,92000000,1996,6.3,2.35,0,5,Action,4,1,1
train,1,221,143,233630478,Cast AwayÂ ,394317,1,1051,English,PG13,90000000,2000,7.7,1.85,3,13,Adventure,3,1,0
train,1,206,108,197992827,Happy FeetÂ ,132501,0,548,English,PG,100000000,2006,6.5,2.35,1,1,Animation,5,2,2
train,1,239,108,176049130,The Bourne SupremacyÂ ,348232,1,806,English,PG13,75000000,2004,7.8,2.35,3,4,Action,3,1,0
train,1,142,124,172620724,Air Force OneÂ ,146134,1,393,English,R,85000000,1997,6.4,2.35,1,5,Action,4,2,0
train,1,186,116,183405771,Ocean's ElevenÂ ,402645,4,845,English,PG13,85000000,2001,7.8,2.35,0,14,Crime,2,2,0
train,1,256,91,148313048,Hotel TransylvaniaÂ ,164148,2,168,English,PG,85000000,2012,7.1,1.85,2,2,Animation,4,3,0
train,1,222,107,127706877,EnchantedÂ ,142496,2,399,English,PG,85000000,2007,7.1,2.35,4,2,Animation,6,0,0
train,1,298,115,126149655,Safe HouseÂ ,166693,1,276,English,R,85000000,2012,6.8,2.35,3,1,Action,4,3,0
train,1,84,100,66941559,102 DalmatiansÂ ,26413,1,77,English,G,85000000,2000,4.8,1.85,2,2,Adventure,3,0,0
train,1,236,104,78009155,Tower HeistÂ ,110073,5,194,English,PG13,75000000,2011,6.2,2.35,1,7,Action,3,1,0
train,1,157,138,63224849,The HolidayÂ ,182757,3,483,English,PG13,85000000,2006,6.9,1.85,3,5,Comedy,2,1,0
train,1,238,122,117144465,Ocean's ThirteenÂ ,256928,3,288,English,PG13,85000000,2007,6.9,2.35,1,14,Crime,2,3,0
train,1,107,83,84303558,Open SeasonÂ ,65270,1,100,English,PG,85000000,2006,6.2,1.85,0,2,Adventure,4,1,0
train,1,459,139,150832203,DivergentÂ ,341058,2,713,English,PG13,85000000,2014,6.7,2.35,5,4,Adventure,3,2,0
train,1,187,131,51396781,Enemy at the GatesÂ ,188887,1,662,English,R,68000000,2001,7.6,2.35,1,2,Drama,3,0,0
train,1,151,104,47592825,The RundownÂ ,82731,1,255,English,PG13,85000000,2003,6.7,2.35,1,6,Action,4,2,0
train,1,80,130,50016394,Last Action HeroÂ ,106528,1,257,English,PG13,70000000,1993,6.2,2.35,1,9,Action,4,0,0
train,1,229,145,57010853,Memoirs of a GeishaÂ ,119286,1,548,English,PG13,85000000,2005,7.3,2.35,1,5,Drama,2,0,0
train,1,98,178,44606335,Meet Joe BlackÂ ,169023,0,703,English,PG13,90000000,1998,7.1,1.85,1,4,Drama,3,2,0
train,1,135,108,40048332,Collateral DamageÂ ,61417,1,339,English,R,85000000,2002,5.5,1.85,2,4,Action,3,0,0
train,1,84,123,28844668.73981509,All That JazzÂ ,19228,0,146,English,R,11983704.163628774,1979,7.8,1.85,1,2,Comedy,4,0,0
train,1,382,106,64933670,Mirror MirrorÂ ,70838,1,208,English,PG,85000000,2012,5.6,1.85,0,4,Adventure,5,1,0
train,1,393,112,31494270,Scott Pilgrim vs. the WorldÂ ,273921,0,522,English,PG13,60000000,2010,7.5,1.85,2,1,Action,4,1,0
train,1,149,135,31111260,The CoreÂ ,77029,0,466,English,PG13,60000000,2003,5.4,2.35,1,4,Action,4,0,0
train,1,94,109,123307945,Nutty Professor II: The KlumpsÂ ,39391,1,171,English,PG13,65000000,2000,4.3,1.85,2,7,Comedy,3,0,0
train,1,138,86,153288182,Scooby-DooÂ ,71424,3,521,English,PG,84000000,2002,4.9,1.85,2,6,Adventure,3,0,0
train,1,127,130,121126323.89853686,CreepshowÂ ,29932,0,211,English,R,8000000,1982,6.9,1.85,1,5,Comedy,3,0,0
train,1,238,88,80170146,JumperÂ ,243053,0,488,English,PG13,85000000,2008,6.1,2.35,1,7,Action,4,1,0
train,1,345,120,75754670,Hellboy II: The Golden ArmyÂ ,208422,0,342,English,PG13,85000000,2008,7,1.85,0,4,Action,5,0,0
train,1,377,162,33048353,ZodiacÂ ,301279,0,589,English,R,65000000,2007,7.7,2.35,2,10,Crime,5,2,1
train,1,170,123,34543701,The 6th DayÂ ,100001,1,289,English,PG13,82000000,2000,5.9,2.35,1,2,Action,4,2,0
train,1,191,101,242589580,Bruce AlmightyÂ ,296904,1,604,English,PG13,81000000,2003,6.7,1.85,0,7,Comedy,2,2,0
train,1,424,113,102981571,The ExpendablesÂ ,270226,9,741,English,R,80000000,2010,6.5,2.35,2,2,Action,3,2,1
train,1,154,110,180965237,Mission: ImpossibleÂ ,300542,0,378,English,PG13,80000000,1996,7.1,2.35,0,10,Action,3,1,0
train,1,673,142,407999255,The Hunger GamesÂ ,701607,0,1959,English,PG13,78000000,2012,7.3,2.35,2,3,Adventure,4,2,1
train,1,383,102,254455986,The Hangover Part IIÂ ,375879,0,402,English,R,80000000,2011,6.5,2.35,5,7,Comedy,1,1,0
train,1,153,126,162831698,Batman ReturnsÂ ,215255,0,610,English,PG13,80000000,1992,7,1.85,3,14,Action,1,0,0
train,1,166,83,155019340,Over the HedgeÂ ,127345,1,250,English,PG,80000000,2006,6.8,1.85,0,2,Adventure,4,3,0
train,1,120,97,82506325,Charlotte's WebÂ ,27838,0,102,English,G,19864149.271359183,2006,6.4,1.85,0,5,Comedy,3,2,0
train,1,125,120,140459099,Deep ImpactÂ ,135601,0,493,English,PG13,75000000,1998,6.1,2.35,1,3,Action,5,3,0
train,1,134,113,158115031,The Longest YardÂ ,130070,11,316,English,PG13,82000000,2005,6.4,2.35,2,7,Comedy,3,1,0
train,1,91,87,133103929,Alvin and the Chipmunks: ChipwreckedÂ ,22838,0,56,English,G,75000000,2011,4.4,1.85,1,4,Adventure,6,1,0
train,1,139,101,133668525,Grown Ups 2Â ,107817,4,255,English,PG13,80000000,2013,5.4,1.85,3,9,Comedy,1,3,0
train,1,265,110,130313314,Get SmartÂ ,168172,1,380,English,PG13,80000000,2008,6.5,1.85,1,7,Action,3,3,0
train,1,145,128,124590960,Something's Gotta GiveÂ ,91092,1,402,English,PG13,80000000,2003,6.7,1.85,0,5,Comedy,3,2,0
train,1,490,138,127968405,Shutter IslandÂ ,786092,0,964,English,R,80000000,2010,8.1,2.35,2,20,Mystery,2,1,1
train,1,163,91,128200012,RobotsÂ ,103022,1,269,English,PG,75000000,2005,6.3,1.85,4,3,Adventure,5,0,0
train,1,155,138,112225777,Face/OffÂ ,283967,0,535,English,R,80000000,1997,7.3,2.35,2,5,Action,4,1,0
train,1,144,99,109993847,Bedtime StoriesÂ ,72326,0,116,English,PG,80000000,2008,6.1,2.35,1,6,Comedy,4,1,0
train,1,226,117,104054514,Road to PerditionÂ ,200359,0,1009,English,R,80000000,2002,7.7,2.35,2,4,Crime,3,1,0
train,1,204,117,103028109,Just Go with ItÂ ,172878,1,203,English,PG13,80000000,2011,6.4,1.85,2,9,Comedy,2,1,0
train,1,139,123,101087161,Con AirÂ ,225282,6,339,English,R,75000000,1997,6.8,2.35,2,8,Action,3,1,0
train,1,215,118,101111837,Eagle EyeÂ ,150764,3,318,English,PG13,80000000,2008,6.6,2.35,2,4,Action,3,1,0
train,1,198,154,95632614,Cold MountainÂ ,118483,3,674,English,R,79000000,2003,7.2,2.35,1,3,Adventure,5,2,2
train,1,325,118,94822707,The Book of EliÂ ,227072,0,560,English,R,80000000,2010,6.9,2.35,1,3,Action,4,2,0
train,1,53,90,92969824,FlubberÂ ,63625,1,64,English,PG,80000000,1997,5.2,1.85,2,4,Comedy,3,1,1
train,1,167,113,91188905,The HauntingÂ ,58184,0,805,English,PG13,80000000,1999,4.9,2.35,2,5,Fantasy,4,1,0
train,1,46,88,90443603,Space JamÂ ,112167,1,123,English,PG,80000000,1996,6.3,1.77,4,1,Adventure,7,1,0
train,1,147,93,82226474,The Pink PantherÂ ,65499,0,424,English,PG,65000000,2006,5.6,1.85,0,11,Adventure,5,0,0
train,1,276,104,79363785,The Day the Earth Stood StillÂ ,139423,0,698,English,PG13,80000000,2008,5.5,2.35,2,4,Drama,3,1,0
train,1,80,135,76081498,Conspiracy TheoryÂ ,76099,1,162,English,R,75000000,1997,6.7,2.35,1,8,Action,5,1,0
train,1,406,134,85707116,FuryÂ ,303185,4,701,English,R,68000000,2014,7.6,2.35,1,6,Action,3,1,0
train,1,97,98,74329966,Six Days Seven NightsÂ ,60910,2,164,English,PG13,70000000,1998,5.7,2.35,1,8,Action,4,1,0
train,1,143,80,100169068,Yogi BearÂ ,16385,0,100,English,PG,80000000,2010,4.6,1.85,0,2,Adventure,4,0,0
train,1,106,83,73215310,Spirit: Stallion of the CimarronÂ ,44143,0,216,English,G,80000000,2002,7,2.35,1,1,Adventure,4,1,0
train,1,102,130,69102910,Lost in SpaceÂ ,58402,0,370,English,PG13,80000000,1998,5.1,2.35,2,5,Action,5,2,0
train,1,209,129,65948711,The Manchurian CandidateÂ ,86422,1,363,English,R,80000000,2004,6.6,1.85,2,5,Drama,4,1,0
train,1,152,89,169692572,Hotel Transylvania 2Â ,56501,0,97,English,PG,80000000,2015,6.7,1.85,3,2,Animation,4,2,0
train,1,129,74,60507228,Fantasia 2000Â ,27543,0,186,English,G,80000000,1999,7.3,1.78,0,3,Animation,4,0,0
train,1,124,96,56684819,The Time MachineÂ ,103787,0,615,English,PG13,80000000,2002,5.9,2.35,3,2,Action,3,0,0
train,1,35,114,50628009,Mighty Joe YoungÂ ,22955,0,88,English,PG,90000000,1998,5.6,1.85,1,3,Action,5,1,0
train,1,166,99,69772969,SwordfishÂ ,155532,4,543,English,R,80000000,2001,6.5,2.35,2,3,Action,3,3,1
train,1,137,129,45356386,The Legend of ZorroÂ ,71574,1,244,Other,PG,75000000,2005,5.9,2.35,3,5,Action,3,0,0
train,1,87,90,39442871,Little NickyÂ ,80639,0,237,English,PG13,80000000,2000,5.3,1.85,0,4,Comedy,2,2,0
train,1,233,118,37899638,The Brothers GrimmÂ ,98472,2,492,English,PG13,88000000,2005,5.9,1.85,1,3,Action,5,1,0
train,1,132,106,37754208,Mars Attacks!Â ,172217,3,405,English,PG13,70000000,1996,6.3,2.35,2,14,Action,3,1,1
train,1,95,117,27779888,The EdgeÂ ,55913,2,182,English,R,43725932.14097874,1997,6.9,2.35,0,3,Action,4,1,0
train,1,258,89,38542418,SurrogatesÂ ,151424,5,252,English,PG13,80000000,2009,6.3,2.35,3,3,Action,3,1,0
train,1,162,145,34566746,Thirteen DaysÂ ,45231,1,315,English,PG13,80000000,2000,7.3,1.85,1,4,Drama,3,1,0
train,1,61,114,32885565,DaylightÂ ,53132,0,101,English,PG13,80000000,1996,5.8,1.85,1,9,Action,4,2,0
train,1,113,87,36073232,Walking with Dinosaurs 3DÂ ,8913,0,66,English,PG,80000000,2013,5.2,2.35,2,1,Adventure,3,0,0
train,1,174,119,21471685,Battlefield EarthÂ ,65464,0,1308,English,PG13,44000000,2000,2.4,2.35,1,1,Action,3,0,0
train,0,205,118,19673424,NineÂ ,37446,4,232,English,PG13,80000000,2009,5.8,2.35,2,5,Drama,3,0,0
train,1,123,116,19480739,TimelineÂ ,53057,0,457,English,PG13,80000000,2003,5.6,2.35,2,8,Action,3,2,1
train,1,79,177,17593391,The PostmanÂ ,56403,1,376,English,R,80000000,1997,6,2.35,1,3,Action,4,0,0
train,1,202,106,27356090,The Last Witch HunterÂ ,58752,0,117,English,PG13,90000000,2015,6,2.35,4,2,Action,3,1,0
train,1,145,106,17473245,Red PlanetÂ ,47612,1,348,English,PG13,70000000,2000,5.7,2.35,0,1,Action,3,0,0
train,1,205,135,170708996,A Beautiful MindÂ ,610568,0,1171,English,PG13,58000000,2001,8.2,1.85,0,12,Biography,2,0,0
train,1,186,73,422783777,The Lion KingÂ ,644348,0,656,English,G,45000000,1994,8.5,1.66,0,2,Adventure,5,1,0
train,1,169,95,119793567,Cloudy with a Chance of Meatballs 2Â ,64387,0,85,English,PG,78000000,2013,6.5,2.35,2,1,Animation,5,0,0
train,1,140,136,67286731,HidalgoÂ ,67856,1,345,English,PG13,100000000,2004,6.7,2.35,0,4,Action,3,2,1
